Anomaly Detection Rate,Noise Ratio,Davies Bouldin Score,Silhouette Score,Calinski-Harabasz Index
41.95804195804196,0.0,0.5827783682898255,0.5978744187385207,277.51020545275225
26.573426573426573,0.0,0.4314764459796909,0.6160476913049842,433.80196585155267
26.573426573426573,0.0,0.37588656930741954,0.6615165849514003,914.9111067953797
28.671328671328673,0.0,0.4523904826993319,0.6218372978566403,1099.5923344353778
24.475524475524477,0.0,0.5267113223746974,0.5663325563851632,1142.2816376097999
24.475524475524477,0.0,0.59982592749111,0.5160707681010726,1253.7112019043598
24.475524475524477,0.0,0.601319126525812,0.5115389531230696,1348.1265599920139
20.27972027972028,0.0,0.6251692681884988,0.492426840042725,1335.7424120051378
19.58041958041958,0.0,0.6466475607900091,0.4885103908532432,1338.0813751797314
20.27972027972028,0.0,0.6617704669429677,0.46535763244916195,1414.7831805519697
18.88111888111888,0.0,0.6782235683167376,0.44862607401447235,1491.11626187755
16.783216783216783,0.0,0.7026040664999951,0.4471938413339372,1473.044591918575
16.783216783216783,0.0,0.7316413062784627,0.43075412893333065,1474.1780666083237
15.384615384615385,0.0,0.7341024096171812,0.4323221179343489,1482.9128017159817
15.384615384615385,0.0,0.6615604518542388,0.44248358057762216,1499.2511588840619
13.286713286713287,0.0,0.664079932865828,0.4440583213440132,1521.9363418980865
14.685314685314685,0.0,0.6878705385059285,0.4229657841949443,1551.2860364422631
15.384615384615385,0.0,0.7090309752073152,0.4322005886418875,1576.1054584227822
14.685314685314685,0.0,0.6345389626973624,0.4410673676962684,1594.508715469942
13.286713286713287,0.0,0.6583145412846216,0.43132101334841483,1640.0300229207214
15.384615384615385,0.0,0.6131558418335646,0.45994158009758446,1721.5853858200667
13.986013986013987,0.0,0.6665151012029165,0.44029565662033193,1679.694804764811
13.986013986013987,0.0,0.6665151012029165,0.44029565662033193,1679.694804764811
9.090909090909092,0.0,0.6424850973202675,0.42542378959885957,1718.5811455478392
11.188811188811188,0.0,0.6136805637160421,0.43587400546742905,1728.1800157334774
9.090909090909092,0.0,0.598197923014115,0.4542772726891314,1814.497284058659
6.993006993006993,0.0,0.6379500218655506,0.4434233563762869,1822.9230438415484
10.48951048951049,0.0,0.6220128571459933,0.439300141965883,1845.2521365615255
8.391608391608392,0.0,0.6383616121001442,0.4217225457190296,1800.5805653169743
7.6923076923076925,0.0,0.6055012690080738,0.43895414629890417,1903.4287805402237
5.594405594405594,0.0,0.622024323804511,0.4225342634376554,1858.3005218428052
7.6923076923076925,0.0,0.5769910068491241,0.4366452811890306,1877.6617605058746
5.594405594405594,0.0,0.6212948740342177,0.4263110979167758,1955.135293138123
4.895104895104895,0.0,0.6285139645502686,0.43376320649371597,1982.1814388676894
4.895104895104895,0.0,0.6285139645502686,0.43376320649371597,1982.1814388676894
5.594405594405594,0.0,0.6050436632242373,0.4325696021183394,2036.5943631291625
5.594405594405594,0.0,0.5856533056000561,0.4352973978846758,2020.7436829485002
3.4965034965034967,0.0,0.6193700594937284,0.4237686806908357,1998.5477263888388
3.4965034965034967,0.0,0.6193700594937284,0.4237686806908357,1998.5477263888388
3.4965034965034967,0.0,0.6201577968176624,0.4147089010045325,2050.300585743299
2.797202797202797,0.0,0.5782358879014535,0.4363554367427861,2131.864518298214
3.4965034965034967,0.0,0.5542190176118159,0.4286706563126596,2171.5499004330686
3.4965034965034967,0.0,0.5358120160715785,0.43088995975635974,2199.6139298471844
2.797202797202797,0.0,0.5522281870729008,0.41635067876752035,2172.420803247833
2.797202797202797,0.0,0.5522281870729008,0.41635067876752035,2172.420803247833
2.797202797202797,0.0,0.5522281870729008,0.41635067876752035,2172.420803247833
2.797202797202797,0.0,0.5522281870729008,0.41635067876752035,2172.420803247833
2.797202797202797,0.0,0.5522281870729008,0.41635067876752035,2172.420803247833
